author_name,post_id,image_ID,comments_count,likes_count,caption,date,year,month,day
eventplannerlife,eventplannerlife_181_506578844098966639_20_4,2013-07-23_19-48-45_UTC.jpg,4,20,"Chef Jet Tila- so laid back, talented, and fun to work with! 🍶🍱🍣🍜
",2013-07-2,2013,07,2
kunalgir,kunalgir_13965_2361757844839352465_440_20,2020-07-26_11-38-16_UTC.jpg,20,440,"Old is gold !
",2020-07-2,2020,07,2
tahirakashyap,tahirakashyap_466710_3020509156250487575_6914_105,2023-01-21_09-19-32_UTC.jpg,105,6914,"Teaming up with the wonderful writer, director, friend and sister Tahira Kashyap Khurrana for an upcoming ""dramedy"" feature!

Looking forward to pushing your wonderfully unique style of storytelling. One with nuanced thoughts and intimate explorations of real human connections. 

Although it’s your birthday, gift toh mujhe mila hai! Happy Birthday Tahira! ❤️
",2023-01-2,2023,01,2
thethrottlehouse,thethrottlehouse_141577_3018448184519789910_4017_39,2023-01-18_13-04-45_UTC_1.jpg,39,4017,"NEW VIDEO!!

We drag race the Z06 against some very quick competition.

A huge thanks to @originalauto for bringing out an absolute canon of an R34 GTR.

And a huge thanks to Joe for once again, loaning us his beautiful GTR Nismo.
",2023-01-1,2023,01,1
shwetarohira,shwetarohira_533824_2959012110755240690_22473_77,2022-10-28_12-55-53_UTC.jpg,77,22473,"A Butterfly Riddle by Jaykay Heart @jaykayheart 

Right from the title it has my heart and mind I was curious to solve the riddle and there was no stopping as I perused the book it was a complete page turner thriller. It was fun and fast paced. It’s a thriller but quite different from the ones that I have read lately. The story and the characters are very well crafted by the author it’s so descriptive that the visuals automatically play in your mind. 
To give you a little clue before you get on to solve the riddle yourself. The story is of Siddh an interior designer, an introvert personality and has an obsession with blue butterflies. One day he find a mysterious box and that contains a butterfly and a diary and does begins his quest to find the answers of what when where and how did this box reached the doorstep and so does ours. I would love to say a lot more in my excitement but I rather have you ll read it for yourself and enjoy the thrill.
.
.
.
#jaykayheart #abutterflyriddle
",2022-10-2,2022,10,2
anshukayoga,anshukayoga_403394_3034367564530294198_3700_96,2023-02-09_12-13-43_UTC_1.jpg,96,3700,"Play time sans Yoga pants is a vibe 💎✨ 

Wearing @rheapillairastogi 
Jewellery @mahesh_notandass @vandalsworld_unofficial 
📸 @archibora01
",2023-02-0,2023,02,0
santoshishetty,santoshishetty_746384_3024048113674315131_9169_62,2023-01-26_06-30-48_UTC_1.jpg,62,9169,"Thank you for all the blessings, Kovalam 🌴😍🐚🪸🦋✨
",2023-01-2,2023,01,2
anshukayoga,anshukayoga_403394_3024829634620605423_47484_184,2023-01-27_08-23-33_UTC_1.jpg,184,47484,"Todays happy faces ☀️ brought to you by 108 Surya Namaskaras 🧡

@aliaabhatt @shaheenb 

#AliaBhatt #SuryaNamaskar #YogaMala #108SunSalutations #YogaGirl #AnshukaYogaWellness #YogaMumbai #AnshukaParwani #AnshukaYoga
",2023-01-2,2023,01,2
hardikpandya93,hardikpandya93_25298326_3057500030684568933_1945831_3754,2023-03-13_10-13-48_UTC.jpg,3754,1945831,"Through the window 💫
",2023-03-1,2023,03,1
hardikpandya93,hardikpandya93_25298326_3018563669386764194_1753786_4605,2023-01-18_16-54-12_UTC_1.jpg,4605,1753786,"Winning start to the series 👊🇮🇳
What an innings @shubmangill 🤩💯💯
",2023-01-1,2023,01,1
deepikamehtayoga,deepikamehtayoga_250154_2874104645788562084_1761_47,2022-07-03_09-19-54_UTC_1.jpg,47,1761,"Smoothie time in Mi Casa🏕🌺🥬🥑🍌🍇💃🏻
.
I’ve been off my inspired self for a while, but the last few days I got a strong message from the Universe and  via some incredible friends to get back on track .
So I’ve gotten back with all the practices that really bring me joy to bring in the energy of creativity , abundance and all the juiciness I’ve missed ..
.
One of the things that always brings me joy besides yoga and meditation is making my own vibrant food . So here goes my recipe for today:
.
Alchemy Smoothie:
•Handful organic kale/ spinach 
•mixed berries 
•frozen medium banana 
•250 ml cashew milk 
•scoop of Vegan protein (I use @sunwarrior collagen peptides tathitian vanilla )
•1/2 teaspoon maca (amazing for hormones and is an incredible adaptogen ) 
Blend up in a high powered blender .
Top up with dried berries , bee pollen and any yummy things you like to add colour and vibrancy.
The secret ingredient though is adding the best intention and gratitude to your food.That is where the true alchemy lies.💫✨🔱❤️🍇🦋
.
The shiva pendant is from @sheetalzaveribyvithaldas 🙏🏻🔱❤️
",2022-07-0,2022,07,0
netflix,netflix_32561501_3058339170657244030_290581_1366,2023-03-14_14-01-01_UTC_1.jpg,1366,290581,"Gus and the hybrids are back! Sweet Tooth Season 2 drops April 27, only on Netflix.
",2023-03-1,2023,03,1
eventplanneracademy,eventplanneracademy_33_2297444586158485418_21_0,2020-04-28_17-59-18_UTC.jpg,0,21,"Lass uns Social Media zu deinem Beruf machen! 🦄 #eventplanneracademy #socialmediamanager
",2020-04-2,2020,04,2
yasminkarachiwala,yasminkarachiwala_1062568_2714843997433651328_-1_40,2021-11-25_15-37-25_UTC_1.jpg,40,-1,"Double tap if you want to hear a random fact about me! 
I’ve water fasted for 6days in Dubai. 
BUT, I did not do it by myself, it was a collective energy shared within a small group of individuals guided and led by the one and only Anne Hockett.
My journey, my experience throughout the days were amazing! as it helped me not only feel light and cleanse my GUT but find grounding within even though I was still working and training clients!!!
What is a Water Fast? Hear it directly from Anne and check her out on IG @youhealing to find out more!
.
.
.
.
.
#yasminkarachiwala #bodyimage #hollisticwellness #immunesupport #digestion #antiinflammatory #healthygut #healthcoaching #balancedlifestyle #digestivehealth #guthealthmatters #guthealing #dietplans #onlinetrainer #fitnessinfluencer #fitnessindia #contrologia #instapilates #workouttips #onlinefitness #bodypositive #goldenconfidence
",2021-11-2,2021,11,2
deepikamehtayoga,deepikamehtayoga_250154_2762286384432830305_2496_105,2022-01-30_02-36-59_UTC.jpg,105,2496,"Hello you beautiful Goddess out there ,
Today from the bottom of my heart 
I want to say that I feel and empathise with every one of you ,
The ones who are the vulnerable/ nurturing kinds who love to give ,
The Queens who own and are unapologetic about their kingdom , yet somewhere deep down crave the communion of another ..
The messy ones who have their s$<#% all over the place ,
The stable ones who have their S%#% all together but miss the freedom of being messy ..
The lost ones ,
The ones who need to nurture their inner child but have to look after their actual child ! 
The ones who give ,
The ones you take ..
The ones who let go,
The ones who hold on ..
I see you ,
I hear you ,
I feel you ..
Coz i am all of these …
Just like You ❤️🔥🌙 👑#aahthesedamnhormones🌊🌙
.
A bit embarrassed to share my raw stream of consciousness but in my attempt to be more real I felt like putting myself out there ❤️
",2022-01-3,2022,01,3
shereenlovebug,shereenlovebug_333413_3045117066868455247_1032_12,2023-02-24_08-11-03_UTC_1.jpg,12,1032,"Hello Goa 👋🏼 give me the best weekend ever! 
#shotoniphone #shotoniphone14promax 
.
.
.
#goa #airportlook #airportootd #airportstyle ⁣
.⁣
.⁣
.⁣
.⁣
.⁣
#ootd #gram #fashion  #airportootd #blogger #traveller #trending  #travelgram #traveldiaries #explorepage #europe #sweatpants #travelinspo #airportfit #europetravels #sla #girlstrip #inspo #airportoutfit #streetstyle #airport
",2023-02-2,2023,02,2
malaikaaroraofficial,malaikaaroraofficial_17523077_3049341054310076675_235185_834,2023-03-02_04-03-22_UTC_1.jpg,834,235185,"Ok I can’t keep calm, today is my Momsy’s birthday 🍾💃…. Love you to the moon n back mom. ❤️❤️❤️ @joycearora #happy70th
",2023-03-0,2023,03,0
virat.kohli,virat.kohli_243184375_3026188333525831619_1975746_6415,2023-01-29_05-23-03_UTC_1.jpg,6415,1975746,"They say life is a matter of choices...but not when both of them are so masaledaar!😍

Presenting, the hardest choice that you NEVER have to make with Too Yumm! Veggie Stix and Too Yumm! Multigrain Chips. Ab Akkad-Bakkad karna hua band, jab dono ho itne yumm toh kyun choose karein one?😉

#TooYumm #MultigrainChips #VeggieStix #AkkadBakkad #Masala #Masaledaar #SnackingPartner #Crunchy #ad
",2023-01-2,2023,01,2
jimkwik,jimkwik_2036288_3046017875005414027_8862_252,2023-02-25_14-00-50_UTC_1.jpg,252,8862,"DOUBLE TAP ❤️ and leave a “YES” below if you agree 👇⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
#JimKwik #limitless #selflovejourney #selfcare #stressrelief #selflove #earthday #healthybody #healthymind
",2023-02-2,2023,02,2
shreyas41,shreyas41_6992256_2962381353259863773_839693_1277,2022-11-02_04-29-58_UTC.jpg,1277,839693,"Happy birthday to an icon, inspiration and King 👑 Lots of love @iamsrk 🤗
",2022-11-0,2022,11,0
etthehiphoppreacher,etthehiphoppreacher_2196457_3055671630928310273_4337_72,2023-03-10_21-41-05_UTC_1.jpg,72,4337,"Are you driven by principles in your pursuit of success? Remember, execution is king, but without a solid foundation of values and beliefs, it's meaningless. Give and it shall be given - a principle that applies not just to finances, but to all aspects of life. 

So, what principles are guiding you towards your goals today?

Via @apocministry_
",2023-03-1,2023,03,1
simonsinek,simonsinek_2361993_3069264670338876852_22525_192,2023-03-29_15-48-03_UTC.jpg,192,22525,"Are you driven by principles in your pursuit of success? Remember, execution is king, but without a solid foundation of values and beliefs, it's meaningless. Give and it shall be given - a principle that applies not just to finances, but to all aspects of life. 

So, what principles are guiding you towards your goals today?

Via @apocministry_
",2023-03-2,2023,03,2
jimkwik,jimkwik_2036288_3068757714746721558_4553_182,2023-03-28_23-00-59_UTC.jpg,182,4553,"Just like learning, taking brain breaks is essential for peak cognitive performance. 🧠⁠
⁠
Your brain needs time to rest and recharge in order to function at its best. ⚡️⁠
⁠
So, if you want to boost productivity and prevent mental fatigue, make sure to incorporate regular breaks into your study or work routine.⁠
⁠
Research also shows that taking breaks can improve creativity and job satisfaction.⁠
⁠
If you haven't watched my Youtube video on 📹️ ""How to Take a Brain Break,"" I highly recommend you do so. It's packed with practical tips and strategies to help you optimize your cognitive performance. 💡⁠
⁠
▶️ Watch and subscribe using the link (linktr.ee/kwiklearning) in my profile!👆⁠

All my brain T-shirt’s rotate on sale at shop.jimkwik.com. Part of proceeds go to nonprofit education & brain research initiatives. 
⁠
SAVE and SHARE to a friend who could use some brain break inspiration today! 👇⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
#JimKwik #limitless #lifehacks #brains #brainpower #brainfacts #sciencefacts #neuroscience #successtips #procrastination #productivity
",2023-03-2,2023,03,2
hbomax,hbomax_3056324_3065014211528525823_12131_124,2023-03-23_19-03-08_UTC.jpg,124,12131,"Half the battle is looking the part. 

Titans, Peacemaker, Doom Patrol, and Superman & Lois are streaming on HBO Max.
",2023-03-2,2023,03,2
rahulkl,rahulkl_130314_3035725035776935047_2943_7,2023-02-11_09-10-46_UTC.jpg,7,2943,"Lowest score for Australia in India (91) & Ind goes 1-0⬆️🔥
",2023-02-1,2023,02,1
yasminkarachiwala,yasminkarachiwala_1062568_2722828026217891136_2628_46,2021-12-06_16-00-16_UTC_1.jpg,46,2628,"Are you looking to blast your routine with an intense HIIT workout before the year ends??!!

This one is specially curated for you and it’s definitely gonna help you get into the holiday look!!!

Stay consistent on this Hot Body Blast and drop me a note on how you feel after!

👉🏼How to do the workout : 

* 45s each 

* 4 rounds

* 15s rest between exercises 

1️⃣Plank Jack Low Squat
M: Squat + Alt Side Tap in Plank
2️⃣ Punch Jack to Cross Body Punch
M: Side Tap + Cross Body Punch
3️⃣Jumping Jack Burpee
M: Alt Side Tap + Plank Side Tap
4️⃣Suicide Push + Leg Cross
M: All 4’s Suicide Push + Leg Cross
5️⃣ Flutters
M: Flutters at 90

Like ❤️ & Hit that save button 🔘 to check it out later and share it with your friends.
.
.
.
.
#yasminkarachiwala #bodyimage #homeworkouts #beyourbest #coreworkout #gluteworkout #lowerbodyworkout #abworkout #athomeworkout #challengeyourself #hiitworkout #legdayworkout #absworkout #totalbodycore #workoutvideos #motivation #balancedbody #athletelife #fitnessgoals #fitnessmotivation #lovefitness #workoutideas #fitnesslifestyle #gymoutfit #pilateando #pilatesinstructor
",2021-12-0,2021,12,0
kunalgir,kunalgir_13965_1790567922773330789_1745_57,2018-05-30_09-25-51_UTC.jpg,57,1745,"Stop everything you are doing !! Have you seen the Sanju Trailer yet???
#ranbirkapoor #sanju#
Screenshot from the trailer. Watch the entire trailer
Link in bio
",2018-05-3,2018,05,3
houseofmisu,houseofmisu_466180_3029437010022023665_-1_26,2023-02-02_16-57-35_UTC.jpg,26,-1,"🙋🏻‍♀️💁🏻‍♀️🙆🏻‍♀️
What are we talking about ? 
—
@gauravguptaofficial 
@douxamourindia 
@karishma.joolry 

#misuinparis #coutureweek
",2023-02-0,2023,02,0
simonsinek,simonsinek_2361993_3020653925741418550_37906_273,2023-01-21_14-07-12_UTC_1.jpg,273,37906,"Swipe for more optimism. 💡
",2023-01-2,2023,01,2
tahirakashyap,tahirakashyap_466710_2958086382580441849_4558_10,2022-10-27_06-16-37_UTC_1.jpg,10,4558,"#treasuresofthemonth 

1. Lake by the night - The solitude brings a whole lot of learning. 

2. Butterflies by the day - Just their existence and fluttering brought us so much happiness. That’s what peaceful Co-existence does.

3. A book by the winter noon- wrong place wrong time by Gillian McAllister, another twisted time travel book

#treasuresoftheheart☀️ #hometown #chandigarh
",2022-10-2,2022,10,2
malaikaaroraofficial,malaikaaroraofficial_17523077_3059839339960803114_134515_942,2023-03-16_15-41-35_UTC_1.jpg,942,134515,"When you love looking good, the world finds something bad to add to it. They tagged me as “High Maintenance”. But I do me, unapologetically with @LakmeIndia, who has redefined the so-called “tags” women carry, at this Lakmé Fashion Week.

I now wear my tag of “High Maintenance” with bold makeup. What about you?

#Lakme #UnapologeticallyMÉ #Retag #Ad
",2023-03-1,2023,03,1
food52,food52_3599596_3064348721261004780_6492_192,2023-03-22_21-00-57_UTC.jpg,192,6492,"Fair warning: There are more than one Nancy Meyers and Nora Ephron films in the mix. (Plus one featuring a little rat chef.) Click on the link in bio! 📸: Universal Pictures #f52community #f52grams
",2023-03-2,2023,03,2
yogeshfitness,yogeshfitness_123524_2916250206240784458_-1_14,2022-08-30_12-55-36_UTC.jpg,14,-1,"𝐃𝐨𝐧𝐭 𝐛𝐞 𝐏𝐮𝐬𝐡𝐞𝐝 𝐛𝐲 𝐭𝐡𝐞 𝐅𝐄𝐀𝐑𝐒 𝐢𝐧 𝐲𝐨𝐮𝐫 𝐌𝐢𝐧𝐝, 
𝐁𝐞 𝐋𝐄𝐃 𝐛𝐲 𝐭𝐡𝐞 𝐃𝐑𝐄𝐀𝐌𝐒 𝐢𝐧 𝐲𝐨𝐮𝐫 ❤️
#focus #futuregoals #staystrong #staypositive #keepsmiling #keepgoing #positivemindset #fitnessfreak #ironlove #raw #fit #bollywood #fitness #coach #transforminglives #yogeshfitness 
#teamon_in #proven
",2022-08-3,2022,08,3
